8271	ans_8271	ans_45971 ans_46563 ans_35927 ans_8669 ans_3551 ans_14615 ans_29445 ans_55389 ans_17030 ans_2923 ans_17426 ans_12966 ans_9515 ans_20189 ans_12425 ans_344 ans_7486 ans_4936 ans_25778 ans_18663 ans_10724 ans_16376 ans_12801 ans_254 ans_49865 ans_20725 ans_18990 ans_11104 ans_22179 ans_13834 ans_64035 ans_13527 ans_8271 ans_336 ans_25613 ans_44750 ans_32605 ans_11056 ans_27531 ans_6658 ans_845 ans_4708 ans_35352 ans_5701 ans_64983 ans_63903 ans_21733 ans_28996 ans_1890 ans_29617 ans_8388 ans_723 ans_10036 ans_46107 ans_62713 ans_28618 ans_58071 ans_15423 ans_27616 ans_46472 ans_46522 ans_13304 ans_15940 ans_33413 ans_21971 ans_65978 ans_29465 ans_6285 ans_26064 ans_517 ans_29843 ans_1109 ans_44283 ans_9573 ans_19576 ans_12263 ans_28353 ans_25338 ans_27248 ans_41269 ans_15378 ans_23897 ans_27881 ans_18968 ans_45054 ans_68936 ans_18500 ans_44257 ans_4347 ans_7268 ans_8823 ans_57688 ans_46824 ans_13876 ans_13764 ans_10439 ans_68597 ans_8322 ans_6262 ans_43665
25572	ans_25572	ans_33082 ans_49788 ans_8603 ans_1106 ans_6762 ans_63832 ans_13867 ans_36827 ans_43603 ans_13059 ans_35465 ans_27334 ans_3644 ans_30790 ans_57741 ans_28291 ans_47687 ans_21351 ans_12010 ans_9904 ans_32291 ans_36016 ans_75918 ans_41269 ans_8598 ans_54802 ans_18695 ans_6024 ans_68643 ans_11143 ans_21557 ans_76088 ans_37808 ans_49366 ans_4137 ans_36044 ans_42962 ans_18418 ans_47227 ans_63524 ans_15502 ans_6616 ans_12204 ans_28018 ans_63999 ans_25673 ans_27840 ans_32525 ans_42372 ans_65810 ans_15030 ans_3622 ans_56818 ans_2242 ans_25269 ans_7310 ans_11762 ans_18130 ans_16440 ans_51980 ans_43607 ans_54678 ans_43737 ans_14442 ans_53932 ans_30631 ans_66477 ans_66466 ans_49165 ans_20372 ans_21971 ans_10570 ans_6464 ans_17633 ans_19381 ans_3141 ans_33044 ans_27874 ans_24866 ans_21071 ans_15845 ans_32 ans_14594 ans_1257 ans_32563 ans_40422 ans_21930 ans_16594 ans_25572 ans_3762 ans_3364 ans_23537 ans_12082 ans_27628 ans_63903 ans_1027 ans_11253 ans_3369 ans_24133 ans_5197
10430	ans_10430	ans_73896 ans_9509 ans_63120 ans_53803 ans_6335 ans_32 ans_15879 ans_23685 ans_44581 ans_75190 ans_46921 ans_4390 ans_74223 ans_58307 ans_5325 ans_2290 ans_30260 ans_14086 ans_62817 ans_12003 ans_34405 ans_18695 ans_4840 ans_6606 ans_74329 ans_9032 ans_4137 ans_62 ans_6181 ans_6024 ans_20900 ans_17015 ans_28693 ans_34781 ans_2502 ans_17835 ans_10159 ans_43861 ans_8747 ans_20611 ans_25826 ans_3568 ans_26119 ans_12082 ans_9966 ans_10689 ans_17651 ans_16054 ans_28788 ans_183 ans_7264 ans_8171 ans_12849 ans_35478 ans_46454 ans_1192 ans_2470 ans_37819 ans_56084 ans_4265 ans_34293 ans_7078 ans_431 ans_15331 ans_1204 ans_4509 ans_25515 ans_27408 ans_23018 ans_9101 ans_10430 ans_41543 ans_39628 ans_9526 ans_5131 ans_10924 ans_16206 ans_19519 ans_18069 ans_43371 ans_68263 ans_19881 ans_62535 ans_339 ans_33008 ans_17440 ans_64806 ans_8137 ans_11130 ans_829 ans_19775 ans_2336 ans_53408 ans_316 ans_17350 ans_4769 ans_33482 ans_3459 ans_531 ans_20447
23232	ans_23232	ans_1854 ans_63900 ans_56675 ans_33896 ans_46564 ans_47212 ans_67254 ans_21721 ans_39536 ans_6591 ans_37243 ans_33571 ans_6464 ans_3585 ans_6993 ans_4552 ans_62386 ans_26167 ans_1927 ans_37649 ans_19030 ans_27 ans_50483 ans_49366 ans_47817 ans_22867 ans_17518 ans_59748 ans_12643 ans_577 ans_8892 ans_43385 ans_32516 ans_25245 ans_7542 ans_44725 ans_55632 ans_16156 ans_23232 ans_12999 ans_14590 ans_4137 ans_68571 ans_7802 ans_9581 ans_27591 ans_7241 ans_43737 ans_24329 ans_20372 ans_1513 ans_54443 ans_21816 ans_40816 ans_19950 ans_772 ans_4772 ans_32136 ans_60270 ans_4239 ans_71504 ans_21776 ans_19612 ans_39567 ans_32997 ans_64430 ans_37946 ans_61697 ans_14318 ans_35376 ans_25197 ans_27192 ans_15199 ans_17658 ans_44405 ans_71538 ans_11020 ans_35827 ans_36176 ans_18223 ans_46113 ans_25353 ans_41551 ans_23237 ans_35196 ans_46879 ans_36094 ans_44984 ans_30569 ans_58352 ans_55663 ans_46660 ans_11906 ans_6837 ans_11698 ans_5258 ans_66705 ans_58376 ans_26177 ans_34487
3881	ans_3881	ans_3881 ans_4002 ans_4049 ans_34417 ans_4640 ans_4601 ans_54867 ans_4246 ans_13438 ans_5737 ans_2294 ans_35879 ans_75297 ans_16532 ans_11534 ans_42630 ans_17596 ans_564 ans_37400 ans_27487 ans_50484 ans_4079 ans_10439 ans_22255 ans_63773 ans_12777 ans_18442 ans_23428 ans_75912 ans_15125 ans_400 ans_55881 ans_40679 ans_54262 ans_4508 ans_24436 ans_24277 ans_22066 ans_55125 ans_6529 ans_4589 ans_21087 ans_24656 ans_58459 ans_52215 ans_48945 ans_8090 ans_27909 ans_7075 ans_24442 ans_7579 ans_36375 ans_23817 ans_18062 ans_21759 ans_20179 ans_45671 ans_41702 ans_24859 ans_71015 ans_62176 ans_3716 ans_32 ans_10745 ans_71658 ans_20728 ans_10833 ans_7693 ans_36228 ans_1901 ans_24545 ans_67383 ans_70862 ans_35196 ans_14086 ans_24714 ans_58809 ans_30388 ans_8879 ans_25226 ans_16352 ans_46824 ans_24833 ans_7898 ans_25020 ans_7636 ans_15646 ans_35478 ans_8179 ans_12256 ans_4094 ans_46636 ans_59036 ans_57170 ans_4809 ans_21566 ans_25863 ans_25126 ans_62232 ans_29904
33258	ans_33258	ans_33258 ans_4986 ans_32504 ans_4130 ans_12188 ans_44041 ans_42575 ans_13820 ans_14451 ans_16366 ans_20361 ans_3038 ans_53710 ans_1207 ans_3472 ans_3122 ans_12263 ans_42580 ans_12631 ans_39915 ans_28951 ans_25673 ans_9703 ans_23056 ans_74721 ans_11984 ans_15781 ans_7004 ans_15445 ans_28491 ans_69370 ans_36538 ans_9923 ans_36322 ans_33961 ans_64886 ans_17141 ans_23706 ans_2915 ans_65309 ans_16897 ans_23546 ans_17651 ans_59750 ans_43655 ans_46636 ans_14185 ans_32260 ans_20787 ans_5641 ans_19533 ans_24486 ans_71744 ans_25041 ans_23381 ans_7438 ans_70975 ans_70938 ans_56321 ans_22089 ans_4996 ans_3924 ans_1927 ans_57712 ans_10615 ans_22180 ans_4440 ans_64115 ans_43725 ans_36397 ans_63602 ans_13679 ans_44638 ans_23329 ans_46954 ans_23826 ans_119 ans_30056 ans_12627 ans_10099 ans_8742 ans_24312 ans_12275 ans_45007 ans_54535 ans_11852 ans_21945 ans_30388 ans_1291 ans_24859 ans_22707 ans_32253 ans_23734 ans_29202 ans_4685 ans_57155 ans_50371 ans_24195 ans_25551 ans_3202
21371	ans_21371	ans_29293 ans_45943 ans_14351 ans_2641 ans_25657 ans_58880 ans_43333 ans_3396 ans_49779 ans_49405 ans_517 ans_34309 ans_9219 ans_48926 ans_10098 ans_44319 ans_5547 ans_16347 ans_14028 ans_8773 ans_59116 ans_18127 ans_72970 ans_22623 ans_8803 ans_4640 ans_15693 ans_21395 ans_27974 ans_35117 ans_19018 ans_29210 ans_46237 ans_65582 ans_36224 ans_6591 ans_13614 ans_66466 ans_9177 ans_21371 ans_14442 ans_26147 ans_5091 ans_7867 ans_75798 ans_18755 ans_8389 ans_1481 ans_40033 ans_18260 ans_6733 ans_24313 ans_66094 ans_36920 ans_32150 ans_47511 ans_1136 ans_47733 ans_2654 ans_46501 ans_27616 ans_22657 ans_11115 ans_17045 ans_4364 ans_16997 ans_45762 ans_21137 ans_37034 ans_27731 ans_49788 ans_4674 ans_13321 ans_25314 ans_2901 ans_55020 ans_14705 ans_6031 ans_14828 ans_1122 ans_6273 ans_61808 ans_4094 ans_306 ans_64880 ans_32040 ans_35270 ans_34635 ans_27769 ans_6787 ans_845 ans_17760 ans_19456 ans_21417 ans_2049 ans_270 ans_29625 ans_59527 ans_14445 ans_24262
35590	ans_35590	ans_10000 ans_21756 ans_1161 ans_4 ans_43281 ans_66712 ans_22072 ans_53663 ans_39913 ans_71828 ans_47748 ans_8742 ans_22339 ans_21252 ans_15175 ans_42424 ans_35287 ans_45427 ans_71497 ans_25681 ans_65871 ans_74341 ans_27893 ans_13241 ans_7257 ans_23706 ans_35590 ans_4196 ans_14781 ans_36016 ans_42836 ans_36443 ans_12748 ans_6166 ans_35016 ans_42575 ans_64115 ans_8464 ans_45443 ans_23574 ans_7643 ans_63814 ans_53567 ans_20844 ans_20652 ans_62503 ans_24205 ans_26002 ans_40262 ans_41355 ans_57667 ans_8881 ans_45226 ans_14103 ans_68531 ans_33847 ans_22287 ans_6829 ans_2902 ans_29577 ans_8053 ans_294 ans_42277 ans_45660 ans_3 ans_835 ans_24435 ans_17675 ans_58087 ans_21818 ans_42368 ans_23504 ans_4685 ans_16712 ans_3429 ans_36630 ans_35304 ans_125 ans_22777 ans_6465 ans_32062 ans_58937 ans_3158 ans_57418 ans_20951 ans_11852 ans_21136 ans_9272 ans_2304 ans_7695 ans_24362 ans_36259 ans_17553 ans_3328 ans_3909 ans_55237 ans_31974 ans_21695 ans_42314 ans_4321
16238	ans_16238	ans_40194 ans_15445 ans_49660 ans_10170 ans_12309 ans_20728 ans_9894 ans_8408 ans_5323 ans_6748 ans_12122 ans_56198 ans_4 ans_49846 ans_47397 ans_29351 ans_7004 ans_27857 ans_44283 ans_3440 ans_5577 ans_10724 ans_846 ans_43853 ans_9871 ans_21681 ans_34168 ans_57659 ans_7089 ans_5592 ans_47398 ans_4770 ans_8968 ans_36496 ans_56327 ans_30178 ans_7191 ans_8832 ans_20189 ans_64894 ans_21114 ans_24535 ans_6267 ans_16067 ans_5756 ans_13570 ans_13987 ans_71441 ans_17004 ans_11248 ans_16238 ans_7260 ans_2613 ans_15712 ans_18425 ans_8322 ans_19533 ans_22465 ans_9491 ans_14351 ans_54738 ans_6964 ans_2199 ans_12048 ans_36751 ans_21622 ans_20501 ans_71253 ans_4381 ans_22179 ans_1207 ans_55020 ans_18502 ans_6471 ans_9507 ans_20108 ans_9220 ans_1332 ans_10951 ans_51718 ans_3720 ans_3734 ans_986 ans_47764 ans_15517 ans_11496 ans_17896 ans_22089 ans_17033 ans_9860 ans_53573 ans_20179 ans_17013 ans_24208 ans_55949 ans_36322 ans_1456 ans_5378 ans_27881 ans_56567
20606	ans_20606	ans_6795 ans_13268 ans_63999 ans_55724 ans_33297 ans_33082 ans_3871 ans_19899 ans_27628 ans_6276 ans_6518 ans_670 ans_21884 ans_35478 ans_54997 ans_30498 ans_29843 ans_19082 ans_28131 ans_54430 ans_22819 ans_23827 ans_8645 ans_19279 ans_11248 ans_4067 ans_9458 ans_55675 ans_7830 ans_24882 ans_10481 ans_47296 ans_40679 ans_21930 ans_68233 ans_11877 ans_16234 ans_12937 ans_2795 ans_23624 ans_67552 ans_45932 ans_6899 ans_25338 ans_19382 ans_12275 ans_59767 ans_19694 ans_2690 ans_69006 ans_20273 ans_34106 ans_21068 ans_21378 ans_45193 ans_7771 ans_47830 ans_14214 ans_21782 ans_58015 ans_64457 ans_47590 ans_15396 ans_18026 ans_71089 ans_36809 ans_22410 ans_14126 ans_50283 ans_29904 ans_46634 ans_20606 ans_6869 ans_43858 ans_23165 ans_13590 ans_3205 ans_24074 ans_1804 ans_62139 ans_71574 ans_33507 ans_14414 ans_68250 ans_54678 ans_6280 ans_10425 ans_20805 ans_66123 ans_66998 ans_71451 ans_17103 ans_48915 ans_24028 ans_8828 ans_37371 ans_14341 ans_21670 ans_34624 ans_8767
64307	ans_64307	ans_73972 ans_33296 ans_19381 ans_30743 ans_69253 ans_32674 ans_24690 ans_25999 ans_356 ans_23537 ans_7078 ans_62535 ans_28064 ans_12639 ans_10299 ans_65156 ans_3568 ans_9175 ans_36866 ans_52266 ans_4011 ans_71253 ans_23061 ans_56084 ans_45007 ans_8465 ans_24917 ans_18875 ans_6787 ans_1862 ans_23018 ans_845 ans_15423 ans_8463 ans_4840 ans_15759 ans_23051 ans_9966 ans_3459 ans_67027 ans_1287 ans_15162 ans_64307 ans_13637 ans_28742 ans_19818 ans_59033 ans_16027 ans_55606 ans_68597 ans_62817 ans_6733 ans_57526 ans_65857 ans_21388 ans_46454 ans_12548 ans_829 ans_7264 ans_575 ans_41238 ans_2502 ans_29607 ans_1192 ans_18990 ans_13666 ans_876 ans_22273 ans_37893 ans_15531 ans_43314 ans_3700 ans_11220 ans_19343 ans_2564 ans_32040 ans_27676 ans_53832 ans_13756 ans_35354 ans_1355 ans_13867 ans_56177 ans_11984 ans_53733 ans_66023 ans_2470 ans_2142 ans_10536 ans_34747 ans_30620 ans_25708 ans_21329 ans_55021 ans_4137 ans_4265 ans_63120 ans_29625 ans_16440 ans_60023
7764	ans_7764	ans_58087 ans_7789 ans_10837 ans_19272 ans_73594 ans_16850 ans_3716 ans_57480 ans_4957 ans_22881 ans_15531 ans_3367 ans_25545 ans_21818 ans_67640 ans_28339 ans_74426 ans_7444 ans_19295 ans_45897 ans_56335 ans_32605 ans_25693 ans_7817 ans_3341 ans_15779 ans_4073 ans_20633 ans_23494 ans_73877 ans_3205 ans_56310 ans_7764 ans_45971 ans_22001 ans_12078 ans_2752 ans_5712 ans_35193 ans_37365 ans_97 ans_2439 ans_15699 ans_33112 ans_47461 ans_17555 ans_29810 ans_66348 ans_27950 ans_29697 ans_19150 ans_20296 ans_25889 ans_17004 ans_25863 ans_33858 ans_40816 ans_1120 ans_28510 ans_67240 ans_4601 ans_10146 ans_44708 ans_14200 ans_45193 ans_46216 ans_9046 ans_15249 ans_13792 ans_62176 ans_42804 ans_45980 ans_3872 ans_52152 ans_6644 ans_21834 ans_12415 ans_11859 ans_21871 ans_6334 ans_18202 ans_40615 ans_9640 ans_21097 ans_16249 ans_40907 ans_61593 ans_23106 ans_2570 ans_25226 ans_11010 ans_73628 ans_18090 ans_21279 ans_65367 ans_58530 ans_14838 ans_222 ans_71658 ans_58130
2030	ans_2030	ans_28203 ans_17 ans_5897 ans_7443 ans_29327 ans_8919 ans_25110 ans_34719 ans_43716 ans_8934 ans_21056 ans_28267 ans_15940 ans_50394 ans_21776 ans_3482 ans_3827 ans_11877 ans_138 ans_34517 ans_9732 ans_21023 ans_14639 ans_6557 ans_44556 ans_34747 ans_12135 ans_14887 ans_16540 ans_36106 ans_8118 ans_52056 ans_36165 ans_19061 ans_3438 ans_40039 ans_4240 ans_18658 ans_45479 ans_33329 ans_5423 ans_55849 ans_45671 ans_14881 ans_28310 ans_74483 ans_11664 ans_66998 ans_42484 ans_10992 ans_7877 ans_11807 ans_5782 ans_19845 ans_2030 ans_9747 ans_1946 ans_845 ans_35671 ans_46802 ans_6658 ans_18644 ans_13792 ans_25583 ans_64555 ans_12010 ans_1642 ans_7791 ans_1651 ans_20055 ans_30498 ans_56715 ans_46962 ans_21610 ans_17351 ans_5215 ans_18062 ans_27198 ans_42103 ans_68724 ans_24123 ans_65874 ans_67676 ans_28989 ans_9642 ans_36908 ans_1127 ans_13287 ans_4928 ans_32712 ans_14191 ans_18562 ans_59033 ans_18837 ans_15553 ans_21067 ans_37893 ans_20675 ans_7574 ans_8956
