40234	30936 10114 39521 41531 12364 3031 41531 19995 3460 41531 24360 11465 38776 1293 27530 18459 21396 16796 38559 12565 38526 29114
22679	3950 10080 18504 22260 28778 6414 41483 29114
2346	3950 24092 18504 11850 31996 16506 3885 35863 17583 29114
66883	32892 19855 24648 28778 33833 7867 3031 36479 35666 20733 10080 18504 30644 23009 11567 29114
22199	24725 22354 13398 2446 19139 27039 15659 26410 4245 29114
1691	16717 13398 34771 12761 33451 13398 38648 11046 11465 1293 31375 24132 25951 29114
33727	26191 38559 30991 878 40147 7723 13772 29114
2779	738 12565 4652 25538 19855 22260 19855 15107 37456 6283 29114
36145	7973 41531 8386 33557 9948 41368 77 32913 11615 1297 39228 23762 29114
35327	30936 18504 3460 19855 33963 24662 38010 24132 33425 20268 33273 39572 29114
153	26191 17060 41531 13531 18050 19855 35602 11541 41251 1293 24662 21115 15817 28203 11337 3031 9290 29114
40648	39277 7880 3784 24132 41531 40738 17060 6069 30846 20601 41288 41531 21797 26179 34192 29114
22151	24725 22354 13398 8221 40604 39521 22499 23179 39733 28297 236 29114
57813	16717 18504 37627 14430 17885 28778 13398 10188 2035 29114
7772	3950 19855 33451 28784 15758 29890 34506 31049 18123 19855 16021 5642 31503 11491 9047 34506 23754 18123 29114
4810	18917 18504 10594 3031 14194 24593 4426 3031 10233 29114
71210	16717 18504 11633 39334 5609 10677 11465 29114
18022	26191 3885 41531 34892 13919 35531 36005 24466 39350 29114
6999	20733 24092 18504 37209 41531 8932 33582 29114
7370	36613 37880 37180 20485 3893 2865 3761 7706 22980 41531 5164 24450 3031 24604 39175 17060 18305 16982 4431 24604 26805 29114
16614	24969 41730 39521 41531 34977 18366 3885 18293 1293 1327 29114
57548	12018 40756 39733 28720 25247 21396 33388 24092 13398 37766 23240 9129 21396 3031 37034 3099 29114
13966	34870 13398 1260 12789 28778 30227 34506 30150 2698 18123 40029 26838 21396 7880 21956 15242 38169 19855 3460 1293 30227 29114
69531	16088 22980 34978 28610 31279 22980 7715 28778 6872 29114
25512	37561 28760 28784 38351 19855 14163 29114
25570	3950 28868 27559 18504 14833 22980 33423 34506 8728 18123 1293 13398 30287 8524 7867 29114
27202	26191 15659 13929 7469 27559 18504 33451 8740 24662 15132 35679 14066 38320 16268 29114
50167	18917 18504 31710 22980 20328 11958 10292 20328 18327 29881 29114
7240	21502 22284 41639 21743 14595 13398 14382 28302 17785 27323 34765 12392 29114
93	9085 1227 19855 33451 21133 41531 7983 5251 29114
24384	21834 7880 3893 31451 3031 41531 21299 3031 13520 29114
34553	24725 12565 39252 19855 6538 22980 13398 16251 39521 9736 31846 21396 1293 40474 21396 24917 7841 13398 7867 29114
6872	18641 18112 21678 13399 33388 20601 24092 20328 36035 20328 995 11369 21396 13848 9513 3301 24132 5164 29114
57879	26382 18504 10594 13398 8652 25574 28778 16985 39733 20130 41531 30070 7867 21396 24092 18504 28849 25342 41531 8652 7867 29114
26236	30936 20601 3460 19855 30910 13398 2581 4048 3031 8153 12692 39549 37078 29114
51461	3977 5533 28715 3031 3659 9792 29368 16796 9792 30791 29114
47716	3950 28868 24092 20601 24631 3031 3506 38010 1293 23146 22980 5624 5880 40637 29114
53833	10677 11465 961 33586 14808 24662 10188 11465 15160 3008 3031 37959 6989 26191 3885 24662 21070 29114
39410	37535 28784 31473 9455 19855 18989 601 16680 17833 3099 39733 28019 29114
35892	24725 12565 39252 19855 22260 21133 41531 8872 5609 11740 39435 25253 29114
3990	26191 3893 41531 7466 18050 19855 33451 28784 41531 29890 19855 8781 39521 30881 6030 29114
56861	27530 40730 30400 11400 25522 6989 16717 18504 27001 30967 29114
1406	30936 18504 24030 17057 3031 41531 40643 29114
13752	3950 10080 18504 24456 7880 41730 39521 33367 3885 14430 22077 22260 29114
5614	26191 38169 19855 32913 31176 15427 3031 34660 39521 13398 15659 219 28203 27323 3031 41531 10188 29114
58963	11317 19855 8386 14430 7351 40658 40253 14595 13398 14382 29114
19188	34630 22522 20328 35877 637 20328 3031 6547 29114
19456	738 39561 17060 5372 32556 2289 17060 28562 29114
9250	26191 3885 41531 33403 3666 3031 8386 29114
1950	24725 22354 13398 22682 8313 25178 1293 6284 29114
61527	24725 12565 39252 19855 22260 28784 29504 27830 19855 17948 21396 40453 26826 3653 29114
15978	20733 38559 16985 25938 25181 13398 29437 2986 6302 29114
71528	26191 3885 29248 14595 27140 7171 985 13202 39733 24647 3885 17665 13266 29114
77958	24725 22354 13398 18050 19855 23338 28784 12182 19855 11212 22356 34506 41639 14954 18123 40029 13398 4609 29114
37543	7973 18504 32913 360 19855 41159 41531 32453 34145 3031 19053 9047 1293 30150 22486 29114
74119	24025 28784 30123 19593 19855 19375 24132 41531 33494 21396 10080 20601 24030 13398 25694 1293 13398 32425 19469 34506 36866 18123 37628 29114
31532	16717 18504 33451 26826 5609 41899 22495 3031 11101 29114
4195	3977 22354 2367 25896 33494 1653 3031 4353 34377 29114
61794	30936 16506 24631 8740 2145 20753 23009 41531 5830 27669 24705 41531 4609 29114
2807	26191 3893 41531 36387 11499 39521 1069 13398 3631 1293 17035 20303 35531 29114
37764	3950 19855 11850 8740 18504 4002 32913 17501 20488 37456 13398 38183 29114
37221	16717 18504 25342 13129 33857 19855 17885 40029 33874 2367 41396 29114
40686	738 1583 17885 24282 12017 19855 17576 36623 24132 24360 32155 13115 18340 29114
26316	20733 24092 18504 19730 10188 24152 15132 35679 11832 10188 29114
48243	26191 3885 41531 11465 28520 39521 36806 1293 22495 18459 3031 12396 29114
6659	7973 10311 34082 29730 15132 1293 20268 8740 30541 25752 39733 36387 36623 3885 24229 29114
25198	3977 20601 1151 19855 30854 2910 33273 4353 21743 24132 13398 7867 29114
42365	16717 18504 37209 31996 35828 3885 31279 24132 13398 4509 10907 7867 12014 18504 10594 29114
13086	13582 10754 39733 37220 22122 3031 10233 29114
66391	26191 17060 41531 21797 3456 18050 19855 22260 35616 35013 6286 39733 21350 9047 29114
24139	20733 3893 41531 21797 2490 18517 15202 39140 3031 40065 3659 29114
19850	30936 16506 34007 22143 21396 28066 21396 4091 26444 29114
61457	3977 22354 40202 37685 21133 38978 29184 29114
64281	20733 27559 18504 20814 8947 19855 38005 29114
49353	18504 3460 13398 35517 38183 3031 29004 6989 7973 18504 32913 1151 19855 41159 41531 29890 19855 10080 38320 40472 3031 41531 2490 29114
37641	10188 36642 22284 26279 3031 41531 26179 20485 7880 19855 37403 41531 11567 1891 29114
48431	24725 12565 28849 39252 19855 1547 33978 3031 40098 17060 21743 29114
20094	24725 22354 2367 28852 8744 19855 15514 22980 41531 29890 38663 18613 10233 29114
21721	34870 9380 26826 13398 33494 28784 14877 19855 174 21396 24092 18504 16131 3558 3031 39621 39733 26963 16131 24132 28198 29114
5116	34870 22284 18780 31148 3031 23274 21396 10080 18504 24030 19855 32913 25639 36583 31372 34949 40016 16520 29114
21950	26191 31498 33102 27559 18504 25342 28778 26279 24132 13398 16279 40016 38998 13115 3031 34771 32616 29114
25487	3950 19855 35230 16928 24917 5609 41531 10384 892 3031 41531 19171 29114
6955	26191 3885 41531 20328 33990 20328 1293 41831 20268 29114
9261	25502 27290 19139 27669 1975 29114
42933	3950 24092 18504 23338 28784 174 19855 14877 29114
57058	24725 12565 39252 19855 22453 4379 30338 19855 6234 3031 9722 29114
53816	26191 38559 20328 23615 19855 11633 1293 22251 39172 20328 24132 13398 26179 21777 11465 13772 29114
11341	16717 13398 14382 19730 13398 23851 3031 41531 1757 29114
30442	26191 25123 19855 8212 38010 38663 22354 17060 32275 15441 38183 29114
544	26191 3885 41531 40402 1293 17048 14610 10988 3031 27741 7273 21396 13821 29114
24221	24725 27940 32559 8579 3471 19855 22260 19855 16235 29114
64879	435 9214 21396 3893 22985 19436 10804 21314 34198 34087 19855 24282 19855 786 17788 28784 14918 29114
3984	26191 10080 20328 4692 20328 30412 24132 8212 34984 10080 29114
76377	34870 5935 1293 13398 8048 10677 11465 21396 10080 20601 3460 19855 17824 12367 1293 11617 21495 7439 13115 29114
16545	24725 12565 11596 19855 10594 3006 10227 28784 4167 19855 1138 3031 14194 29114
71829	16717 37655 22260 14430 10677 26826 4609 28778 32275 25974 40029 13398 21519 29114
7448	23146 20328 33244 15587 34694 20328 24106 35666 3977 21131 24272 6106 29114
52725	10677 6452 21623 35666 738 12565 31032 25538 19855 16364 29114
2612	16717 18504 24697 1293 32275 34083 11465 3031 41531 21517 39521 13421 29114
58999	20733 3893 6732 32032 5956 19157 1293 41531 37131 15441 41395 24073 29114
9320	3950 19855 33451 28784 2810 19855 17071 39984 939 21396 1757 26826 17048 22491 29114
46975	34870 10080 14033 35942 1293 13398 30088 2370 2615 29114
2894	24969 39521 41531 36910 4138 3031 20564 3885 24842 13398 27001 29114
862	26191 3893 41531 34632 21519 35426 40253 38663 27323 19855 1757 24132 32275 3622 19522 28784 13398 10790 27001 29114
68180	30936 18504 24030 13398 2338 1293 13398 38183 3031 11412 29114
52239	33206 40742 35679 28778 33112 40205 3031 13621 29114
62033	738 13398 41354 15497 24030 13398 14610 11465 1293 13398 15211 19436 38183 3031 39495 33846 21396 22172 16925 34506 27273 18123 29114
9791	4681 26641 23441 1293 22260 20485 13398 2446 29114
27031	32817 41531 25896 36310 1293 23381 40012 37456 33232 39521 35599 22453 29114
44263	37399 7867 11541 11832 39521 41531 1757 29114
13201	26191 3885 41531 38495 24132 38486 39521 27140 37456 28411 3031 29808 29114
11541	35191 41670 1293 13398 22168 3031 17761 26510 15522 29114
5465	3950 24160 3885 3739 29881 3031 23999 22392 29114
3019	5823 28784 15990 19855 36109 29114
30513	3950 19855 25342 29263 19855 14050 29114
52297	24725 12565 39252 19855 22260 24132 41531 21003 25307 40029 7718 13398 38036 8771 29114
6835	26191 3893 13398 8804 31356 1293 26950 21396 28034 33540 21396 39733 31523 11442 39521 22260 29114
64702	30991 20323 32568 7972 26826 19864 7944 21396 7575 36623 29114
53929	16717 13398 38996 15497 22260 19855 10233 34506 15012 18123 8740 17665 3460 37427 24772 24132 28297 39807 29114
67916	20733 3031 14385 24092 18504 27001 13398 20782 29042 436 29114
77378	30936 18504 3460 19855 24238 24662 27631 17486 38663 18613 29114
49912	26191 3885 41531 11132 39521 23220 10677 37891 1293 40667 40658 3031 7351 40658 40253 28778 13398 29572 11465 1293 41531 29528 37380 39172 29114
9991	24725 12565 39252 19855 22652 19157 33740 28784 32275 40997 3031 27240 29114
1654	1781 1935 19699 29572 3031 41531 10188 29114
13290	26643 40496 3031 36783 29197 28608 29114
19035	3950 19855 33451 28784 21350 9047 19855 41531 37170 35407 29114
9451	24725 22354 32275 27950 33456 19855 34659 28784 16235 29114
4632	3950 19855 39320 28778 37157 34984 29114
3464	26191 34492 39521 13398 15659 10080 18504 24030 19855 22260 38948 41531 28268 29114
38911	16717 18504 14524 28784 25877 10658 17278 9047 19855 10933 29114
10994	24725 13398 28736 33758 29572 3031 37196 29114
20692	13188 29393 3031 4286 21396 30967 6989 3977 36910 14382 35127 26593 8654 29114
56611	26191 3885 41531 21070 19855 22260 19855 15979 16796 9536 7304 14595 13398 25040 29114
17659	20733 24092 18504 37209 13398 12835 24616 16856 39521 13398 33371 29114
41988	24725 22354 13398 18972 1293 30910 22980 34930 29890 26826 32773 25393 10988 29114
16427	3950 24092 20601 25342 16919 39521 32275 36623 3348 19855 38202 2145 29114
11120	24725 12565 39252 19855 22453 22862 34725 39521 13398 7867 8313 29114
22263	16717 20601 33451 13398 15857 24132 3506 25317 7252 37030 22980 17513 26358 29890 29114
43423	24725 22354 13398 24604 34632 18391 7838 24604 3031 6671 21396 39733 38559 12565 38526 24132 10290 29114
65430	3977 22192 33029 19855 1810 31279 19855 26513 18603 29114
64839	14516 36005 16796 16332 39723 3031 41531 35749 29114
48200	3950 19855 41073 13398 24890 22539 14382 11465 3031 29400 29114
20562	26191 28760 10080 13848 25938 20601 19855 24631 3031 29114
2875	3950 24092 18504 1547 36669 23619 39853 3031 6235 29114
40514	16717 18504 30910 24662 16419 7252 24132 12248 1653 3031 17723 29114
24405	3977 18672 16710 3031 41531 4165 29114
49505	9683 3893 9907 13398 15659 9666 25386 3031 15107 29114
5775	3950 24092 18504 33451 13398 10188 21519 6013 38689 19855 26279 3301 24132 32275 19996 38601 30948 29114
5932	26191 34087 10080 7548 22190 22822 41159 28784 1401 1293 28434 29114
33993	16717 18504 19730 13398 3010 22980 8753 29114
66	24725 12565 39252 19855 33451 13398 25522 19855 22260 19855 32351 34506 14361 18123 28784 6253 26826 33494 21396 40029 13398 36727 6350 29114
7530	39343 31308 1293 25868 14104 23009 16003 17060 2446 29114
4954	33265 16796 961 1293 22260 37063 29114
16712	30936 2367 39521 41531 22071 29952 24466 36479 32556 6480 17922 34506 23973 18123 15522 29114
7298	15172 9952 14595 32275 30400 15497 35939 7880 19855 27038 36583 29114
14372	16325 40726 1293 39070 30910 35666 17781 27789 21396 16796 22032 2350 29114
60285	17649 13398 20632 28784 36141 21421 37327 1293 36141 14703 6989 24725 19139 13398 3641 29114
42645	18573 2135 35666 11465 28520 39733 19776 39521 11465 24132 38356 22980 29890 29114
56357	26191 17060 41531 30312 19564 17048 3006 35433 3031 41531 8872 29114
19078	738 24662 1790 40474 7462 29105 28778 39516 2145 3031 24662 15659 19855 17885 29114
53073	26179 1581 31484 21777 11465 1293 5260 39172 1293 19342 1081 24631 4485 33602 26191 36583 24257 41899 5260 40658 29114
10543	16717 18504 11633 41531 1757 14595 13398 21777 21396 28203 18504 4135 1293 32275 36430 11465 29114
5084	3950 17583 39733 3456 3893 41531 4767 39521 37540 29114
3211	24969 2490 19855 27001 3031 16235 37456 2775 29114
21498	35957 22473 13957 24466 36907 29114 24725 35957 37651 20754 29114
51562	7973 13398 38527 19679 37546 21788 3031 13207 29114
11171	30936 9533 32556 32169 1293 22225 21307 29114
65156	24725 12565 22763 19855 30854 13398 29565 34506 33010 21396 27312 18123 33273 13088 29114
2097	26191 3885 37834 23519 39521 13398 3456 39733 17583 12359 7867 21039 29114
8247	18550 24132 17048 22491 35666 7880 34492 39521 10227 19855 30910 29114
77587	26191 38559 20328 40707 30409 20328 13772 3031 38663 27749 24132 13398 33530 24493 29114
24934	20733 24092 18504 2802 13398 13929 15659 28203 22284 4894 29114
49561	738 29004 29890 3460 22967 25378 12014 41531 30622 29114
9436	23102 2446 1293 32915 29114
13161	3977 22354 2367 31185 40446 33388 20601 24092 32115 15441 29114
74090	26191 35127 39521 11465 10080 18504 24030 1293 10085 13270 17045 18860 3031 36966 29114
73141	26191 10080 41531 632 39521 19655 13772 29528 19855 2875 12896 3031 40958 29114
5158	20733 27559 18504 22260 19855 8740 18504 6266 19855 37209 8008 27346 29114
9757	24725 26674 19749 3456 29114
89	3950 19855 26689 8212 38010 29114
34570	39617 16530 16668 11832 29114
51221	18917 18504 41279 7880 22130 39352 3031 41531 20328 1410 39521 32115 20328 16796 3031 41531 20328 30280 39521 41531 11465 20328 29114
18173	24725 5752 7497 24160 3031 41531 10188 29114
19337	3800 25307 39853 3031 32915 21396 39499 40026 3460 19855 11133 9185 11990 1293 41531 26713 36127 29114
22477	20733 3893 41531 14149 5194 3031 7029 34506 40432 34757 2751 18123 29114
44828	7390 28784 3659 19855 11157 35666 10080 18504 24030 3622 29114
7121	3950 22225 24092 40026 1300 5609 32275 27530 37535 9987 3031 3659 29114
11109	25191 39175 35488 3031 11364 35666 3138 16796 11423 29114
19610	7973 3018 13398 18861 14352 24445 41850 19139 18504 5642 13398 14382 29114
47350	9683 3893 41531 18139 17361 2308 19894 9666 21131 29114
60140	3950 19855 1547 1810 3031 16235 31996 25938 1293 6629 7704 29114
12890	32437 7160 14877 10350 2658 3709 40637 29114
22444	24725 22515 8733 22225 34198 19855 23338 28784 21213 21396 14313 19855 30881 6030 29114
35998	26191 25123 38663 20601 10594 13398 7867 19855 13398 16835 20601 10080 37944 3460 13398 11465 1293 29114
4360	24725 22354 32275 17425 19855 20328 23130 2361 3031 27719 13050 20328 1293 3006 22260 29114
71028	3950 19855 22453 24662 17381 1497 8313 12014 7704 29114
73671	3950 27681 18504 14123 24662 7841 30644 38663 24662 24309 24869 34564 16506 29114
11455	3977 22354 22522 21308 28784 41531 10188 33388 18504 24092 23338 24132 10020 36316 34506 25743 18123 36005 29114
4397	9683 38559 41531 8153 25938 13129 23068 25583 7028 28610 40026 23030 14736 29114
9754	16717 20601 30854 32275 5161 21299 39378 28778 20601 24132 41531 4609 29114
13241	15244 33494 35616 12192 39733 22568 11265 29114
24542	16717 20601 25342 41899 34243 39521 13398 10574 29114
48240	26191 3885 41531 11465 28520 39521 36806 1293 36815 18459 3031 12396 29114
13669	9683 10080 22260 34250 34082 4886 30098 6646 11499 24132 13398 37386 39521 30150 31532 28034 41531 24360 34684 29114
31443	26191 23073 34870 13398 4163 22611 3893 24533 26826 38558 29114
41795	33958 18050 39521 20115 28784 28525 23590 19855 35091 14595 32275 12051 15497 29114
22335	24725 13398 31964 13398 9824 3031 15107 3031 7065 29114
1677	3977 22354 11541 33540 1293 31532 3031 41531 1757 29114
2684	24725 12565 12173 37659 1293 10188 18459 19855 27001 25977 29114
57047	24725 22354 13398 18050 19855 33451 13398 11465 35656 4094 29114
27353	3891 31357 1029 28778 20328 6409 20328 10227 29114
7067	20733 24664 41531 37591 11125 18469 37457 19855 20492 16235 29114
9965	27314 2427 35666 20733 40046 27545 5374 35939 3950 28125 34087 19855 25938 29114
11219	36383 8971 40888 34250 29114
60294	26191 3893 32275 13366 28955 1293 15063 19855 32275 36623 39733 37847 24662 31740 30266 16244 29114
23037	26191 3893 41531 7466 28159 19855 20814 29263 19855 20965 3031 4894 29114
36495	24725 11337 19855 30967 28784 6908 16796 5320 13950 23009 5002 12519 29114
13510	24725 22354 13398 18095 19855 40540 41531 3006 19855 41531 33494 3031 41531 39673 21517 29114
35424	30936 18504 20328 33651 20328 13398 38010 15849 3031 41531 10188 29114
66640	24725 22354 13398 18050 19855 20328 39451 20328 13398 32363 25694 29114
17438	3950 19855 31714 27001 22352 37686 29114
20446	26191 25123 38663 32275 40997 3031 13398 16835 20601 36007 27323 23009 40564 3506 35679 29114
59473	3950 22225 38559 12565 25342 19855 33451 10188 28784 4353 21743 26826 21390 26503 29114
1238	30936 1781 18459 28849 33451 25589 11046 1293 21610 40658 3031 13421 34506 41531 16835 18123 29114
65732	20733 27559 18504 23338 3031 5988 19855 19730 16990 41730 40016 26729 29114
49449	3950 24092 18504 15514 28778 30541 4371 39733 41886 1293 13398 7867 24132 5848 29114
16278	3977 7155 37597 3031 18573 2135 29567 24132 34087 29114
