27818	ans_27818	ans_877 ans_12957 ans_37834 ans_53090 ans_77249 ans_25358 ans_27818 ans_43536 ans_21090 ans_6370 ans_42070 ans_4454 ans_51975 ans_61663 ans_37068 ans_1995 ans_24641 ans_3701 ans_40362 ans_42068 ans_14008 ans_67177 ans_63927 ans_3512 ans_20967 ans_9213 ans_1703 ans_2125 ans_76913 ans_59007 ans_19379 ans_62087 ans_43745 ans_4407 ans_21075 ans_44462 ans_57813 ans_43245 ans_14880 ans_37274 ans_19709 ans_48044 ans_53666 ans_69677 ans_4140 ans_76927 ans_72306 ans_46457 ans_10232 ans_973 ans_56344 ans_11658 ans_7053 ans_61265 ans_5775 ans_60425 ans_60324 ans_72932 ans_3917 ans_71374 ans_74371 ans_7968 ans_58566 ans_35022 ans_73456 ans_6503 ans_18307 ans_14211 ans_47395 ans_43752 ans_24369 ans_60483 ans_27485 ans_28907 ans_4066 ans_58190 ans_56053 ans_25851 ans_60285 ans_730 ans_77993 ans_20546 ans_46093 ans_58903 ans_77106 ans_69026 ans_58284 ans_14037 ans_65067 ans_69440 ans_44553 ans_54259 ans_43877 ans_34889 ans_550 ans_26316 ans_26635 ans_31392 ans_25142 ans_38004
64116	ans_64116	ans_10994 ans_71012 ans_49983 ans_49599 ans_20794 ans_30346 ans_56678 ans_948 ans_10978 ans_47580 ans_61352 ans_16568 ans_4792 ans_19325 ans_64839 ans_51607 ans_2495 ans_11471 ans_2565 ans_11083 ans_19855 ans_23037 ans_46028 ans_77510 ans_26283 ans_48431 ans_3309 ans_60777 ans_76204 ans_688 ans_67954 ans_74422 ans_43714 ans_18033 ans_19850 ans_3136 ans_53243 ans_10394 ans_10308 ans_49598 ans_38823 ans_77245 ans_8979 ans_7569 ans_18198 ans_25122 ans_49536 ans_14740 ans_65378 ans_13928 ans_60397 ans_30471 ans_5946 ans_63927 ans_9484 ans_35238 ans_69638 ans_8541 ans_6818 ans_7635 ans_61979 ans_50235 ans_10345 ans_19170 ans_43028 ans_64116 ans_34149 ans_58156 ans_19733 ans_16068 ans_10050 ans_48086 ans_7974 ans_66225 ans_65893 ans_56926 ans_38754 ans_20163 ans_64281 ans_30513 ans_42967 ans_7653 ans_8762 ans_5209 ans_49174 ans_7624 ans_72979 ans_2030 ans_48661 ans_71435 ans_18187 ans_5853 ans_46275 ans_10060 ans_14109 ans_30512 ans_55428 ans_59084 ans_8387 ans_26936
13517	ans_13517	ans_52127 ans_60632 ans_20739 ans_37243 ans_21075 ans_51967 ans_877 ans_24124 ans_47181 ans_2970 ans_55426 ans_19600 ans_24024 ans_2779 ans_24861 ans_60552 ans_13517 ans_73052 ans_17387 ans_53642 ans_2684 ans_10060 ans_57452 ans_11122 ans_19438 ans_22738 ans_72039 ans_46329 ans_44977 ans_38559 ans_17821 ans_58172 ans_438 ans_8243 ans_10168 ans_49127 ans_40692 ans_72751 ans_67752 ans_10718 ans_19733 ans_8387 ans_17553 ans_136 ans_61527 ans_35892 ans_40267 ans_26199 ans_5922 ans_64998 ans_11218 ans_66538 ans_39775 ans_16687 ans_67894 ans_6306 ans_7312 ans_25083 ans_71012 ans_1319 ans_31332 ans_73 ans_11424 ans_8105 ans_26082 ans_4629 ans_46855 ans_1173 ans_3295 ans_20614 ans_18820 ans_72345 ans_14683 ans_37906 ans_66 ans_60527 ans_4996 ans_50235 ans_71008 ans_2451 ans_3400 ans_58903 ans_41894 ans_2624 ans_14297 ans_19554 ans_46451 ans_52297 ans_19442 ans_148 ans_10569 ans_291 ans_41875 ans_54313 ans_2177 ans_8510 ans_4859 ans_18033 ans_23435 ans_68976
59883	ans_59883	ans_69152 ans_3040 ans_45365 ans_70766 ans_77650 ans_58546 ans_1141 ans_19074 ans_17385 ans_4792 ans_13213 ans_12762 ans_6541 ans_66706 ans_49127 ans_16229 ans_30569 ans_24558 ans_24684 ans_23802 ans_27865 ans_63958 ans_38939 ans_6063 ans_56609 ans_17735 ans_4859 ans_3887 ans_16571 ans_42298 ans_10546 ans_22275 ans_67205 ans_14777 ans_6787 ans_35027 ans_71150 ans_31506 ans_72061 ans_20893 ans_58613 ans_27221 ans_16255 ans_19438 ans_21957 ans_45408 ans_77369 ans_37515 ans_19379 ans_28973 ans_9027 ans_428 ans_73853 ans_30522 ans_50805 ans_11358 ans_23965 ans_11154 ans_74090 ans_16006 ans_66253 ans_57359 ans_41788 ans_66161 ans_34106 ans_9070 ans_62426 ans_14066 ans_7102 ans_35424 ans_447 ans_65339 ans_9400 ans_13917 ans_77787 ans_23754 ans_57827 ans_59883 ans_1406 ans_44553 ans_37849 ans_65881 ans_8025 ans_42285 ans_27774 ans_57198 ans_38734 ans_28948 ans_69520 ans_17062 ans_27195 ans_38671 ans_59888 ans_76927 ans_6526 ans_62511 ans_62033 ans_14054 ans_68180 ans_27006
1023	ans_1023	ans_23317 ans_18048 ans_31658 ans_64768 ans_52789 ans_37327 ans_55707 ans_3690 ans_44392 ans_7145 ans_8139 ans_4111 ans_41894 ans_73165 ans_49983 ans_60787 ans_51450 ans_11120 ans_34291 ans_46451 ans_37281 ans_20688 ans_67250 ans_3136 ans_8225 ans_48687 ans_8747 ans_30346 ans_54296 ans_56990 ans_19170 ans_6306 ans_2571 ans_64299 ans_9991 ans_8387 ans_61527 ans_2042 ans_76239 ans_18187 ans_927 ans_1102 ans_2796 ans_49042 ans_8252 ans_57058 ans_25083 ans_45380 ans_21845 ans_63834 ans_34553 ans_14297 ans_58514 ans_69733 ans_48402 ans_8676 ans_67748 ans_9143 ans_26667 ans_26283 ans_72693 ans_37614 ans_7974 ans_26302 ans_4996 ans_19733 ans_26082 ans_48431 ans_7312 ans_67282 ans_9996 ans_37548 ans_59534 ans_66 ans_16572 ans_8024 ans_61193 ans_16286 ans_17451 ans_19947 ans_27719 ans_73734 ans_30490 ans_64746 ans_59286 ans_6807 ans_9507 ans_3295 ans_11310 ans_1023 ans_72903 ans_18033 ans_3907 ans_529 ans_1064 ans_11672 ans_18990 ans_23733 ans_798 ans_14648
10303	ans_10303	ans_18930 ans_45022 ans_48477 ans_29033 ans_16686 ans_10694 ans_9758 ans_11066 ans_4244 ans_14574 ans_22072 ans_14724 ans_3532 ans_17629 ans_39674 ans_3690 ans_47184 ans_3990 ans_14240 ans_17221 ans_10233 ans_25797 ans_18127 ans_48300 ans_53277 ans_5605 ans_24303 ans_60341 ans_16583 ans_17780 ans_9946 ans_24490 ans_52545 ans_69026 ans_348 ans_63783 ans_26914 ans_10975 ans_69440 ans_16183 ans_8901 ans_78003 ans_21539 ans_38433 ans_50037 ans_59572 ans_10303 ans_8247 ans_14842 ans_9320 ans_11125 ans_11010 ans_4637 ans_19343 ans_25916 ans_16864 ans_8808 ans_47131 ans_6441 ans_16516 ans_74173 ans_10849 ans_40085 ans_5175 ans_27477 ans_4422 ans_64971 ans_2127 ans_2145 ans_2098 ans_11311 ans_2041 ans_45874 ans_8320 ans_11146 ans_9759 ans_886 ans_11467 ans_42797 ans_48747 ans_65378 ans_18465 ans_30500 ans_19035 ans_19911 ans_43210 ans_19757 ans_30779 ans_65155 ans_18094 ans_20094 ans_8389 ans_189 ans_54296 ans_22142 ans_6562 ans_58696 ans_7905 ans_10978 ans_19976
14721	ans_14721	ans_41839 ans_31384 ans_67711 ans_73315 ans_16929 ans_44392 ans_68976 ans_73 ans_14236 ans_73052 ans_74487 ans_22885 ans_73158 ans_2624 ans_60527 ans_17284 ans_24182 ans_73106 ans_21298 ans_8245 ans_13893 ans_16360 ans_438 ans_39700 ans_51420 ans_74527 ans_7436 ans_43396 ans_58359 ans_3532 ans_23430 ans_17914 ans_67146 ans_49851 ans_35968 ans_2346 ans_74258 ans_6285 ans_7999 ans_136 ans_25845 ans_6727 ans_38559 ans_18555 ans_41875 ans_17077 ans_42110 ans_60723 ans_35252 ans_8627 ans_66701 ans_14721 ans_25810 ans_38633 ans_48649 ans_27110 ans_10737 ans_43901 ans_47184 ans_19947 ans_11424 ans_14237 ans_5000 ans_4421 ans_13023 ans_39135 ans_2302 ans_5119 ans_2334 ans_189 ans_17792 ans_5084 ans_16286 ans_69638 ans_31332 ans_43210 ans_4096 ans_68984 ans_19937 ans_24310 ans_40393 ans_4388 ans_6846 ans_26667 ans_5479 ans_46919 ans_30723 ans_47736 ans_26302 ans_16497 ans_60552 ans_70799 ans_71012 ans_13073 ans_74863 ans_17814 ans_62087 ans_22120 ans_4620 ans_19442
45888	ans_45888	ans_35514 ans_66057 ans_37518 ans_8400 ans_59776 ans_1691 ans_19709 ans_58284 ans_14880 ans_51763 ans_10543 ans_65881 ans_73225 ans_59888 ans_73620 ans_19835 ans_28948 ans_74586 ans_1703 ans_34167 ans_14262 ans_20533 ans_53929 ans_5253 ans_22275 ans_45943 ans_44529 ans_77115 ans_31658 ans_73853 ans_19250 ans_38939 ans_77249 ans_13867 ans_55589 ans_26742 ans_20144 ans_13482 ans_23802 ans_61715 ans_1504 ans_40362 ans_26470 ans_20461 ans_23630 ans_26012 ans_43877 ans_23985 ans_295 ans_35908 ans_16591 ans_67177 ans_6063 ans_59007 ans_23176 ans_45888 ans_22457 ans_59657 ans_54235 ans_57198 ans_77725 ans_52171 ans_26100 ans_71150 ans_68065 ans_72903 ans_53816 ans_50609 ans_19438 ans_55791 ans_57827 ans_69201 ans_67110 ans_74594 ans_10253 ans_76832 ans_20771 ans_3412 ans_2628 ans_14209 ans_19111 ans_21944 ans_74755 ans_9736 ans_40127 ans_72391 ans_47007 ans_76927 ans_5232 ans_72398 ans_35998 ans_27140 ans_65655 ans_46576 ans_43752 ans_7043 ans_66805 ans_27493 ans_24641 ans_21650
7122	ans_7122	ans_46028 ans_25659 ans_48302 ans_831 ans_2462 ans_61607 ans_15966 ans_60527 ans_17112 ans_48141 ans_72026 ans_64004 ans_49536 ans_21075 ans_6353 ans_12891 ans_35575 ans_19855 ans_20063 ans_31038 ans_18820 ans_30381 ans_26149 ans_7122 ans_10289 ans_23037 ans_3820 ans_22072 ans_66565 ans_17993 ans_4771 ans_1411 ans_499 ans_2098 ans_67315 ans_24788 ans_73617 ans_20925 ans_10694 ans_3098 ans_77950 ans_62718 ans_50685 ans_2351 ans_11572 ans_67946 ans_17892 ans_35095 ans_4632 ans_1475 ans_68940 ans_23836 ans_11337 ans_55946 ans_40473 ans_22913 ans_39604 ans_13225 ans_42929 ans_788 ans_20862 ans_24342 ans_51889 ans_63857 ans_9938 ans_18100 ans_790 ans_7820 ans_23462 ans_43558 ans_74854 ans_5192 ans_11351 ans_18687 ans_74403 ans_5635 ans_62676 ans_52789 ans_18312 ans_55382 ans_67954 ans_1507 ans_64418 ans_33949 ans_19849 ans_4766 ans_780 ans_877 ans_10553 ans_19343 ans_13164 ans_5817 ans_8141 ans_13181 ans_18220 ans_9249 ans_16960 ans_72616 ans_13147 ans_10635
45022	ans_45022	ans_11311 ans_16516 ans_47499 ans_44002 ans_8312 ans_148 ans_64971 ans_189 ans_39674 ans_38155 ans_7207 ans_2970 ans_3532 ans_29087 ans_74271 ans_72477 ans_12813 ans_13490 ans_25916 ans_4771 ans_4609 ans_8564 ans_7772 ans_11615 ans_18862 ans_24303 ans_17780 ans_14738 ans_2041 ans_26914 ans_4062 ans_4766 ans_63783 ans_4242 ans_55428 ans_935 ans_13731 ans_11 ans_4947 ans_9320 ans_22072 ans_8247 ans_18465 ans_11467 ans_25339 ans_34169 ans_5890 ans_64385 ans_9273 ans_3938 ans_58595 ans_8887 ans_6566 ans_16583 ans_7905 ans_44515 ans_10569 ans_8901 ans_3990 ans_12967 ans_16686 ans_1146 ans_18930 ans_11066 ans_18127 ans_64388 ans_348 ans_45137 ans_5134 ans_1451 ans_4637 ans_45326 ans_5755 ans_7200 ans_74342 ans_38842 ans_25797 ans_8 ans_46244 ans_38919 ans_47181 ans_47131 ans_16864 ans_16183 ans_48141 ans_47184 ans_2098 ans_68160 ans_44977 ans_45022 ans_38976 ans_7653 ans_1310 ans_10303 ans_10978 ans_59572 ans_34384 ans_19035 ans_23939 ans_6562
11442	ans_11442	ans_62281 ans_55755 ans_7067 ans_4698 ans_57548 ans_51487 ans_20407 ans_123 ans_68230 ans_19459 ans_58449 ans_45542 ans_53911 ans_4117 ans_8320 ans_7868 ans_21005 ans_58079 ans_44206 ans_18931 ans_10737 ans_39613 ans_60705 ans_14724 ans_62480 ans_27219 ans_3461 ans_20858 ans_1482 ans_9201 ans_42223 ans_35385 ans_39958 ans_25024 ans_39410 ans_35095 ans_802 ans_7915 ans_71232 ans_21160 ans_13853 ans_52755 ans_292 ans_5910 ans_46731 ans_48760 ans_39304 ans_45689 ans_7434 ans_23463 ans_2582 ans_68618 ans_23244 ans_19554 ans_9480 ans_13117 ans_1822 ans_62137 ans_39476 ans_68038 ans_25851 ans_38785 ans_4191 ans_30485 ans_74199 ans_2097 ans_1167 ans_9462 ans_7601 ans_20772 ans_13375 ans_61479 ans_11442 ans_9564 ans_25659 ans_72211 ans_23131 ans_66701 ans_77843 ans_7585 ans_16075 ans_73557 ans_19849 ans_2024 ans_17221 ans_14301 ans_64472 ans_26897 ans_48129 ans_35437 ans_25122 ans_37238 ans_39034 ans_72522 ans_35908 ans_73196 ans_14240 ans_2326 ans_45721 ans_4451
1429	ans_1429	ans_18901 ans_47819 ans_27643 ans_16075 ans_20333 ans_52330 ans_35015 ans_44887 ans_71670 ans_20779 ans_59057 ans_21198 ans_18215 ans_60446 ans_2676 ans_43062 ans_4290 ans_4453 ans_22669 ans_7820 ans_30431 ans_64921 ans_11146 ans_1503 ans_21428 ans_21311 ans_292 ans_73420 ans_40510 ans_72616 ans_11481 ans_26063 ans_7137 ans_8819 ans_27693 ans_14541 ans_57222 ans_8077 ans_38004 ans_21090 ans_20073 ans_74586 ans_66343 ans_47848 ans_43590 ans_29033 ans_67584 ans_48242 ans_4941 ans_11019 ans_4407 ans_16070 ans_41933 ans_67222 ans_71157 ans_34806 ans_66347 ans_48008 ans_7868 ans_4319 ans_11455 ans_58359 ans_50518 ans_74210 ans_10252 ans_25239 ans_54259 ans_48261 ans_47554 ans_69654 ans_22120 ans_14211 ans_37847 ans_77517 ans_6999 ans_46230 ans_69339 ans_517 ans_31432 ans_71008 ans_52171 ans_49738 ans_40261 ans_9042 ans_74297 ans_59671 ans_25395 ans_59919 ans_31035 ans_74412 ans_76559 ans_48044 ans_2103 ans_405 ans_350 ans_18168 ans_16806 ans_1429 ans_31612 ans_60158
3556	ans_3556	ans_6854 ans_3309 ans_5057 ans_1480 ans_31215 ans_10308 ans_39856 ans_35320 ans_69720 ans_30572 ans_52158 ans_7743 ans_7507 ans_52781 ans_71670 ans_16106 ans_43889 ans_1141 ans_2164 ans_7387 ans_69152 ans_20836 ans_16719 ans_69437 ans_60140 ans_44553 ans_39841 ans_43872 ans_10221 ans_3211 ans_51607 ans_23643 ans_18130 ans_34497 ans_53073 ans_59923 ans_25715 ans_7000 ans_65264 ans_38363 ans_13680 ans_50035 ans_72085 ans_13874 ans_20547 ans_68903 ans_5465 ans_45569 ans_3908 ans_58402 ans_1622 ans_7536 ans_48584 ans_55946 ans_17665 ans_46683 ans_30485 ans_68526 ans_42530 ans_5428 ans_7665 ans_10195 ans_31553 ans_53864 ans_6233 ans_2522 ans_71613 ans_67908 ans_42874 ans_27664 ans_116 ans_11145 ans_2954 ans_17919 ans_74627 ans_9723 ans_7663 ans_49932 ans_10604 ans_74464 ans_7618 ans_68290 ans_55786 ans_19379 ans_63795 ans_5985 ans_66587 ans_3556 ans_5262 ans_29117 ans_2952 ans_5418 ans_1378 ans_4685 ans_21475 ans_74494 ans_76553 ans_3356 ans_5984 ans_57268
